Longitude,Latitude,Name,Phone,State,City
-116.431,51.424,Monarch - Yoho National Park,250.343.6783,BC,Field
-120.536,50.177,Monck Provincial Park,250.315.0253,BC,Quilchena
-121.202,54.766,Monkman Provincial Park,604.660.2421,BC,
-123.404,48.901,Montague Provincial Marine Park,250.539.2115,BC,Mayne Island
-130.067,57.986,Morchuea Lake, ,BC,
-132.025,53.053,Moresby Camp, ,BC,
-125.483,50.124,Morton Lake Provincial Park,250.474.1336,BC,Heriot Bay
-132.068,53.071,Mosquito Lake, ,BC,
-115.101,49.488,Mount Fernie Provincial Park,250.422.3003,BC,Fernie
-117.574,51.259,Mount Sir Donald - Glacier National Park,250.837.7500,BC,
-122.751,50.908,Mowson Pond, ,BC,
-115.843,49.373,Moyie Lake Provincial Park,250.422.3003,BC,
-126.163,49.874,Muchalat Lake, ,BC,
-120.703,49.076,Mule Deer - Manning Provincial Park,604.795.6161,BC,Manning Park
-120.931,49.555,Murphy Lakes W., ,BC,
-121.005,49.802,Murray Lake N., ,BC,
-125.074,49.195,Nahmint Lake Rec Site, ,BC,
-127.866,50.705,Nahwitti Lake, ,BC,
-122.813,50.296,Nairn Falls Provincial Park,604.986.9371,BC,Pemberton
-117.941,49.261,Nancy Greene Provincial Park,250 837.5734,BC,Robson
-124.334,49.912,Nanton Lake, ,BC,
-118.996,50.135,Nicklen Lake, ,BC,
-129.099,55.196,Nisgaa Memorial Lava Bed, ,BC,Nisgaa Provincial Park
-124.672,48.809,Nitinat Lake, ,BC,
-124.387,48.899,Nixon Creek, ,BC,Youbou
-121.047,50.16,Nkwala, ,BC,
-118.665,50.709,Noisy Creek, ,BC,Swansea Point
-126.408,53.985,Noralee E., ,BC,
-126.457,53.982,Noralee W., ,BC,
-115.483,49.538,Norbury Lake Provincial Park,250.422.3003,BC,Wardner
-119.73,49.689,North - Okanagan Lake Provincial Park,250.548.0076,BC,
-119.827,51.344,North Barriere Lake, ,BC,
-122.457,49.333,North Beach - Golden Ears Provincial Park,604.466.8325,BC,
-115.267,49.345,North Star Lake, ,BC,Galloway
-120.094,51.628,North Thompson River Provincial Park,250.674.2194,BC,
-122.016,52.782,Nyland Lake, ,BC,
-119.581,49.341,Okanagan Falls Provincial Park, ,BC,Cawston
-124.715,49.991,Okeover Arm Provincial Park, ,BC,Powell River
-120.178,49.382,Old Hedley Road E., ,BC,Summerland
-120.193,49.384,Old Hedley Road W., ,BC,Summerland
-120.28,55.309,One Island Lake Provincial Park,250.242.8054,BC,Tomslake
-122.279,53.747,Opatcho Lake, ,BC,
-125.579,50.03,Orchard Meadow, ,BC,
-124.67,54.181,Ormond Lake, ,BC,Fort Fraser
-120.204,49.715,Osprey Lake N., ,BC,
-120.774,49.587,Otter Lake Provincial Park,604.795.6161,BC,
-126.76,54.115,Owen Lake, ,BC,Telkwa
-124.38,54.419,Paarens Beach Provincial Park,250.964.3489,BC,
-115.512,50.131,Packrat Point - Whiteswan Provincial Park,250.422.3003,BC,
-115.572,50.532,Palliser-Albert , ,BC,Windermere
-120.658,50.526,Paska Lake, ,BC,Logan Lake
-120.477,50.839,Pass Lake, ,BC,Savona
-126.251,54.764,Paul Lake, ,BC,
-120.109,50.75,Paul Lake Provincial Park,250.828.9533,BC,Kamloops
-119.973,49.835,Peachland Lake, ,BC,
-123.637,53.323,Pelican Lake S, ,BC,
-125.684,54.495,Pendleton Bay - Babine Lake Provincial Marine Park,250 692.7724,BC,Topley
-120.316,50.3,Peterhope Lake N., ,BC,Quilchena
-124.731,54.101,Petersons Beach, ,BC,Fort Fraser
-123.787,55.073,Philip Lakes, ,BC,
-120.159,49.382,Pickard Creek, ,BC,Summerland
-124.262,48.888,Pine Point Site, ,BC,Youbou
-125.664,54.375,Pinkut Lake, ,BC,Burns Lake
-125.449,52.609,Poison Lake, ,BC,
-126.91,53.976,Poplar Lake, ,BC,
-123.75,49.506,Porpoise Bay Provincial Park,604.885.3714,BC,Sechelt
-123.233,49.56,Porteau Cove Provincial Park,604.986.9371,BC,
-119.213,49.993,Postill Lake, ,BC,Kelowna
-118.534,52.093,Potlatch Creek, ,BC,
-120.986,52.422,Prairie Creek, ,BC,Horsefly
-120.036,50.422,Pratt Lake, ,BC,Westwold
-115.648,49.916,Premier Lake Provincial Park,250.422.3003,BC,Skookumchuck
-123.272,48.766,Prior Centennial - Gulf Island National Park,250.654.4000,BC,Pender Island
-130.133,54.241,Prudhomme Lake Provincial Park,250.638.8490,BC,Port Edward
-123.036,53.426,Punchaw Lake, ,BC,
-124.071,52.171,Puntzi Lake, ,BC,
-121.958,53.914,Purden Lake Provincial Park,250.964.3489,BC,Sinclair Mills
-125.585,50.298,Pye Bay, ,BC,
-125.571,50.289,Pye Beach, ,BC,
-120.133,51.963,Pyramid  - Wells Gray Provincial Park,250.674.2194,BC,
-121.676,52.664,Quesnel Forks, ,BC,
-125.297,50.037,Quinsam - Elk Falls Provincial Park,250.474.1336,BC,Campbell River
-121.51,52.507,Raft Creek, ,BC,
-125.528,49.632,Ralph River - Strathcona Provincial Park,250.474.1336,BC,
-120.492,49.664,Rampart Lake, ,BC,Princeton
-121.671,49.097,Rapids, ,BC,Rosedale
-124.272,49.325,Rathtrevor Beach Provincial Park,250.474.1336,BC,Parksville
-122.89,52.037,Raven Lake, ,BC,Riske Creek
-126.185,54.849,Red Bluff Provincial Park,250 697.2248,BC,Granisle
-120.004,49.183,Red Bridge, ,BC,Keremeos
-128.78,54.71,Red Sand Lake, ,BC,
-116.056,50.629,Redstreak - Kootenay National Park,250.347.9505,BC,Radium Hot Springs
-120.24,54.946,Redwillow River, ,BC,Tomslake
-132.426,53.343,Rennell Sound, ,BC,
-118.085,50.069,Richy, ,BC,Burton
-121.584,49.095,Riverside, ,BC,Hope
-123.672,49.44,Roberts Creek Provincial Park,604.885.3714,BC,Roberts Creek
-119.238,53.029,Robson River Meadows - Mount Robson Provincial Park,250.566.4811,BC,
-120.144,50.488,Roche Lake Provincial Park,250.828.9533,BC,Knutsford
-119.449,51.377,Rocky Point, ,BC,
-122.155,50.532,Rogers Creek, ,BC,Darcy
-122.38,49.241,Rolley Lake Provincial Park,604.466.8325,BC,Mission
-117.41,50.033,Rosebery Provincial Park,250 837.5734,BC,New Denver
-121.062,49.006,Ross Lake - Skagit Valley Provincial Park,604.986.9371,BC,Fraser Valley B
-123.372,48.774,Ruckle Provincial Park,250.539.2115,BC,Salt Spring Island
-125.688,55.141,Sakeniche Crossing, ,BC,
-117.275,49.196,Salmo Municipal Campground,250.357.9433,BC,Salmo
-124.192,49.783,Saltery Bay Provincial Park,604.885.3714,BC,
-124.72,51.808,Sapeye Lake, ,BC,Kleena Kleene
-119.695,51.401,Saskum Lake S., ,BC,
-130.096,58.781,Sawmill Point, ,BC,
-126.308,50.166,Schoen Lake Provincial Park,250.974.5556,BC,
-119.437,50.91,Scotch Creek - Shuswap Lake Provincial Park,250.955.0861,BC,Scotch Creek
-125.125,49.365,Scout Beach, ,BC,
-121.52,49.841,Scuzzy Creek, ,BC,Fraser Valley A
-127.689,55.198,Seeley Lake Provincial Park,250.638.8490,BC,Hazelton
-117.929,50.635,Shelter Bay - Arrow Lakes Provincial Park,250 837.5734,BC,
-124.463,49.656,Shelter Point Regional Park & Campground,604 486-7228,BC,Gillies Bay - Texada Island
-124.331,49.577,Shingle Beach - Texada Island , ,BC,Gillies Bay
-120.414,51.798,Sicily Lake S., ,BC,
-118.945,51.244,Silver Beach Provincial Park,250 546.3790,BC,Saint Ives
-119.835,49.828,Silver Lake, ,BC,Peachland
-121.417,49.317,Silver Lake Provincial Park,604.986.9371,BC,Hope
-121.173,49.123,Silver Tip - Skagit Valley Provincial Park,604.986.9371,BC,Hope
-126.651,54.335,Silverthorne Lake, ,BC,Houston
-121.51,50.254,Skihist Provincial Park,250.455.2708,BC,Lytton
-119.442,50.783,Skimikin Lake, ,BC,Tappen
-122.023,49.448,Skwellepil Creek, ,BC,Harrison Mills
-124.996,50.031,Smelt Bay Provincial Park,250.474.1336,BC,Mansons Landing
-126.462,55.051,Smithers Landing - Babine Lake Provincial Marine Park,250 692.7724,BC,
-125.182,49.273,Snow Creek, ,BC,
-119.722,49.683,South - Okanagan Lake Provincial Park,250.548.0076,BC,Summerland
-124.452,54.421,Sowchea Bay Provincial Rec Area,250.964.3489,BC,
-121.406,52.581,Spanish Lake, ,BC,
-118.489,52.101,Sprague Bay Rec Site, ,BC,
-124.929,49.296,Sproat Lake Provincial Park,250.474.1336,BC,Fanny Bay
-123.295,49.915,Squamish Riverside, ,BC,
-122.355,53.745,St. Marie Lake W., ,BC,
-124.921,49.336,Stamp River Provincial Park,250.474.1336,BC,
-123.158,49.676,Stawamus Chief Provincial Park, ,BC,Britannia Beach
-125.495,50.288,Stella Beach, ,BC,
-120.137,49.372,Stemwinder Provincial Park,604.795.6161,BC,Summerland
-118.09,50.084,Stevens Creek, ,BC,Burton
-123.951,48.783,Stoltz Pool - Cowichan River Provincial Park,250.474.1336,BC,Lake Cowichan
-124.648,58.652,Stone Mountain Provincial Park,250.776.7000,BC,
-120.56,54.837,Stony Lake E., ,BC,Tumbler Ridge
-125.772,58.95,Strawberry Flats - Muncho Lake Provincial Park,250.776.7000,BC,
-122.521,50.267,Strawberry Point, ,BC,Lytton
-119.235,50.133,Streak Lake, ,BC,
-120.069,55.541,Sudeten Heritage Park,250.786.5348,BC,Tomslake
-118.492,50.407,Sugar Creek, ,BC,Cherryville
-118.529,50.377,Sugar Lake Two Mile, ,BC,
-117.655,50.155,Summit Lake Provincial Park, ,BC,New Denver
-126.351,54.494,Sunset Lake, ,BC,Houston
-121.205,51.408,Sunset View - Green Lake Provincial Park,250 397.2523,BC,
-133.421,59.631,Surprise Lake, ,BC,
-115.245,49.32,Suzanne Lake, ,BC,Galloway
-119.235,50.057,Swalwell Lake, ,BC,Kelowna
-120.03,55.529,Swan Lake Provincial Park,250.964.2243,BC,Tomslake
-117.889,49.351,Syringa Provincial Park,250.365.6945,BC,Robson
-122.532,54.702,Tacheeda Lakes Middle, ,BC,
-122.506,54.73,Tacheeda Lakes NE., ,BC,
-122.529,54.709,Tacheeda Lakes Point, ,BC,
-118.089,49.796,Taite Creek, ,BC,
-116.484,51.499,Takakkaw Falls - Yoho National Park,250.343.6783,BC,Field
-125.868,53.897,Takysie Lake, ,BC,
-125.431,54.346,Taltapin Lake, ,BC,Burns Lake
-121.84,49.071,Tamihi Creek, ,BC,Rosedale
-124.49,51.93,Tatla Lake, ,BC,
-124.39,51.637,Tatlayoko Lake NE., ,BC,
-118.981,49.324,Taurus Lake, ,BC,Westbridge
-122.446,53.073,Ten Mile Lake Provincial Park,250.397.2523,BC,
-123.942,58.657,Tetsa River Regional Park,250.774.2541,BC,
-118.229,49.103,Texas Creek - Gladstone Provincial Park,250.548.0076,BC,Christina Lake
-124.382,54.656,Tezzeron Lake, ,BC,
-121.744,49.076,Thurston Meadows, ,BC,Rosedale
-115.303,49.412,Tie Lake, ,BC,Jaffray
-120.989,52.233,Tisdall Lake, ,BC,Horsefly
-115.014,50.524,Tobermory Creek, ,BC,
-124.815,54.222,Top Lake - Peta Lake, ,BC,
-119.425,51.391,Tsikwustum Creek N., ,BC,
-124.056,51.576,Tsuniah Lake Bay, ,BC,
-123.03,55.061,Tudyah Lake Provincial Park,250.964.3489,BC,
-120.841,50.599,Tunkwa Lake Provincial Park,250.828.9533,BC,Logan Lake
-120.002,49.169,Tunnel, ,BC,Keremeos
-121.879,49.536,Twenty Mile Bay, ,BC,Harrison Mills
-122.07,52.378,Tyee Lake E., ,BC,
-127.041,54.709,Tyhee Lake Provincial Park,250.638.8490,BC,Telkwa
-120.932,50.291,Tyner Lake, ,BC,
-122.884,52.664,Tzenzaicut Lake N., ,BC,Quesnel
-125.58,53.912,Uncha Lake, ,BC,
-125.241,56.08,Uslika Lake, ,BC,
-121.457,51.583,Valentine Lake, ,BC,100 Mile House
-119.53,49.298,Vaseux Lake Provincial Park,250.548.0076,BC,
-118.206,51.217,Wadey, ,BC,
-117.184,51.501,Waitabit Creek, ,BC,
-120.595,54.643,Wapiti Crossing, ,BC,Tumbler Ridge
-120.555,54.681,Wapiti River, ,BC,Tumbler Ridge
-115.729,49.781,Wasa Lake Provincial Park,250.422.3003,BC,Wasa
-121.869,49.347,Weaver Lake, ,BC,Agassiz
-122.938,54.908,Whiskers Point Provincial Park,250.964.3489,BC,
-115.418,50.159,White River - Whiteswan Provincial Park,250.422.3003,BC,
-124.72,54.583,Whitefish Bay, ,BC,
-120.345,51.098,Whitewood Lake, ,BC,Kamloops
-119.925,49.989,Windy Lake, ,BC,Douglas Lake
-121.416,52.499,Winkley Creek, ,BC,
-121.858,49.459,Wood Lake, ,BC,Harrison Hot Springs
-126.624,50.187,Woss Lake, ,BC,Woss
-116.096,49.082,Yahk Provincial Park,250 422.3003,BC,Yahk
-122.242,50.914,Yalakom, ,BC,Pavilion
-119.052,52.705,Yellowjacket Creek, ,BC,
-100.06,49.049,Adam   - Turtle Mountain Provincial Park,204.534.2578,MB,Boissevain
-101.387,50.963,Asessippi - Asessippi Provincial Park, ,MB,Dropmore
-101.663,54.677,Bakers Narrows  Provincial Park,888.482.2267,MB,
-96.916,51.376,Beaver Creek  Provincial Park,204.945.6784,MB,Little Bullhead
-101.241,52.542,Bell Lake - Bell Lake  Provincial Park, ,MB,Birch River
-95.265,50.847,Beresford Lake  - Nopiming Provincial Park,204.277.5212,MB,
-95.587,50.067,Betula Lake  - Whiteshell Provincial Park,204.349.2201,MB,
-95.373,50.082,Big Whiteshell  - Whiteshell Provincial Park,204.349.2201,MB,
-95.232,49.168,Birch Point  Provincial Park, ,MB,Buffalo Point
-95.376,50.462,Bird Lake  - Nopiming Provincial Park,204.277.5212,MB,
-96.897,50.019,Birds Hill Provincial Park, ,MB,Oakbank
-95.39,50.675,Black Lake  - Nopiming Provincial Park,204.277.5212,MB,
-100.913,51.606,Blue Lakes - Duck Mountain Provincial Park,204.546.2701,MB,Boggy Creek
-95.525,49.902,Brereton Lake  - Whiteshell Provincial Park,204.349.2201,MB,
-95.218,49.807,Caddy Lake  - Whiteshell Provincial Park,204.349.2201,MB,Falcon Beach
-96.988,50.714,Camp Morton  Provincial Park, ,MB,Camp Morton
-101.168,53.972,Campers Cove  - Clearwater Lake Provincial Park, ,MB,
-101.134,51.581,Childs Lake  - Duck Mountain Provincial Park,204.546.2701,MB,Boggy Creek
-98.144,49.178,Colert Beach,204.822.4991,MB,Thornhill
-98.7,49.627,Cottonwood,204.723.2044,MB,Treherne
-101.383,54.585,Cranberry Portage,204.472.3219,MB,Kelsey (Cranberry Portage)
-95.33,49.685,Falcon Beach  - Whiteshell Provincial Park,204.349.2201,MB,Falcon Beach
-95.238,49.713,Falcon Creek - Whiteshell Provincial Park,204.349.2201,MB,Whiteshell
-95.317,49.693,Falcon Lakeshore - Whiteshell Provincial Park,204.349.2201,MB,Falcon Beach
-100.496,51.149,Gilbert Plains,204.548.2326,MB,Gilbert Plains
-96.589,50.563,Grand Beach  Provincial Park, ,MB,Grand Marais
-96.632,51.191,Gull Harbour  - Hecla/Grindstone Provincial Park, ,MB,Riverton
-101.101,54.527,Gyles  - Grass River Provincial Park,204.472.3331,MB,
-96.992,50.9,Hnausa  Provincial Park, ,MB,Arnes
-100.802,54.596,Iskwasum  - Grass River Provincial Park,204.472.3331,MB,
-99.258,49.66,Kiche Manitou - Spruce Woods Provincial Park, ,MB,Cypress River
-100.232,50.754,Lake Audy - Riding Mountain National Park,204.848.7275,MB,Lake Audy
-97.404,51.726,Lake St. George Provincial Wayside Park, ,MB,Matheson Island
-98.273,50.724,Lundar Beach  Provincial Park, ,MB,
-99.549,51.517,Manipogo  Provincial Park, ,MB,Toutes Aides
-100.149,49.074,Max Lake  - Turtle Mountain Provincial Park,204.534.2578,MB,Boissevain
-99.819,50.261,Minnedosa,204.867.3450,MB,Minnedosa
-100.054,50.874,Moon Lake - Riding Mountain National Park,204.848.7275,MB,Wasagaming
-95.316,49.193,Moose Lake  Provincial Park,204.437.2348,MB,Middlebro
-97.417,50.482,Norris Lake Provincial Park, ,MB,Inwood
-95.687,50.141,Nutimik Lake  - Whiteshell Provincial Park,204.349.2201,MB,Pinawa
-95.698,50.171,Opapiskaw  - Whiteshell Provincial Park,204.349.2201,MB,Pinawa
-95.812,50.144,Otter Falls  - Whiteshell Provincial Park,204.349.2201,MB,
-98.024,55.491,Paint Lake  Provincial Park, ,MB,
-100.877,54.044,Pioneer Bay  - Clearwater Lake Provincial Park, ,MB,
-101.583,52.336,Porcupine - Whitefish Provincial Park, ,MB,Birch River
-99.812,51.132,Rainbow Beach  Provincial Park, ,MB,Ochre River
-100.498,54.584,Reed Lake  - Grass River Provincial Park,204.472.3331,MB,
-100.195,50.033,Rivers  Provincial Park, ,MB,Rivers
-97.355,49.351,Scratching River,204.746.2531,MB,Morris
-100.805,51.607,Singush  - Duck Mountain Provincial Park,204.546.2701,MB,
-98.07,50.285,St. Ambroise Provincial Park, ,MB,Saint Ambroise
-96.928,49.319,St. Malo  Provincial Park, ,MB,Saint Malo
-101.35,52.601,Steep Rock Beach Park,204.449.2221,MB,Birch River
-98.296,49.521,Stephenfield  Provincial Park, ,MB,Stephenfield
-95.27,50.471,Tulabi Falls  - Nopiming Provincial Park,204.277.5212,MB,
-100.053,51.153,Vermillion Park,204.622.3125,MB,Dauphin
-99.975,50.657,Wasagaming - Riding Mountain National Park,204.848.7275,MB,Wasagaming
-98.562,51.278,Watchorn  Provincial Park,888.482.2267,MB,Moosehorn
-99.971,54.79,Wekusko Falls Provincial Park, ,MB,Snow Lake
-100.897,51.811,Wellman Lake  - Duck Mountain Provincial Park,204.546.2701,MB,Boggy Creek
-95.212,49.745,West Hawk Lake  - Whiteshell Provincial Park,204.349.2201,MB,Whiteshell
-95.511,50.033,White Lake  - Whiteshell Provincial Park,204.369.5246,MB,
-101.585,52.332,Whitefish Lake - Porcupine  Provincial Forest, ,MB,Birch River
-99.971,49.044,William Lake  Provincial Park,888.482.2267,MB,Ninga
-66.805,44.66,Anchorage Provincial Park,506. 662.7022,NB,Grand Manan
-66.917,47.429,Armstrong Brook - Mount Carleton Provincial Park,506. 235.0793,NB,Eldon
-66.366,48.019,Blue Heron Town Park,506. 684.7850,NB,Charlo
-64.987,45.604,Chignecto - Fundy National Park,902.535.2032,NB,
-64.939,46.836,Cote-a-Fabien - Kouchibouguac National Park,506. 876.2443,NB,
-66.905,47.426,Franquelin - Mount Carleton Provincial Park,506. 235.0793,NB,Eldon
-64.951,45.599,Headquarters - Fundy National Park,902.535.2032,NB,Alma
-66.927,44.875,Herring Cove Provincial Park,506. 752.7010,NB,Welshpool
-64.693,47.814,Ile Lameque Municipal Park,506. 344.3292,NB,
-65.988,47.919,Jacquet River Village Park,506. 237.3239,NB,Belledune
-68.395,47.441,Les Jardins Provincial Park,506. 735.2525,NB,Edmundston
-66.894,45.97,Mactaquac Provincial Park,506. 363.4747,NB,Bright
-63.98,46.182,Murray Beach Provincial Park,506. 538.2628,NB,Little Shemogue
-66.529,45.137,New River Beach Provincial Park,506. 755.4079,NB,New River Beach
-67.192,45.227,Oak Bay Provincial Park,506. 466.2661,NB,Oak Bay
-64.504,46.233,Parlee Beach Provincial Park,506. 533.5363,NB,Shediac
-65.016,45.554,Point Wolfe - Fundy National Park,902.535.2032,NB,
-64.77,47.751,Shippagan Town Park,506. 336.3960,NB,Haut-Shippagan
-64.936,46.825,South Kouchibouguac - Kouchibouguac National Park,506. 876.2443,NB,Saint-Louis
-66.698,47.993,Sugarloaf Provincial Park,506. 789.2366,NB,Atholville
-64.871,47.473,Val Comeau Provincial Park,506. 393.7150,NB,Val-Comeau
-66.886,47.425,Williams Brook - Mount Carleton Provincial Park,506. 235.0793,NB,Eldon
-65.142,45.66,Wolfe Lake - Fundy National Park,902.535.2032,NB,Waterford
-57.928,49.624,Berry Hill - Gros Morne National Park,709.458.2417,NL,Rocky Harbour NL
-58.364,49.091,Blow Me Down Provincial Park,709.635.4520,NL,
-53.046,47.374,Butter Pot Provincial Park,709.635.4520,NL,St. Johns NL
-59.251,47.632,Cheeseman Provincial Park,709.635.4520,NL,Channel-Port-Aux-Basques NL
-54.219,48.804,David Smallwood Town Park,709.674.0122,NL,Gambo NL
-57.449,49.182,Deer Lake Municipal Park,709.635.5885,NL,Deer Lake NL
-54.76,49.528,Dildo Run Provincial Park,709.635.4520,NL,
-55.468,49.019,Fallsview Municipal Park,709.258.2228,NL,Bishops Falls NL A0H1C0
-55.402,47.209,Frenchmans Cove Provincial Park,709.635.4520,NL,Frenchmans Cove Fb NL
-57.958,49.681,Green Point - Gros Morne National Park,709.458.2417,NL,Sallys Cove
-52.883,47.161,La Manche Provincial Park,709.635.4520,NL,Cape Broyle NL
-53.362,48.438,Lockston Path Provincial Park,709.635.4520,NL,
-57.762,49.461,Lomond - Gros Morne National Park,709.458.2417,NL,Rocky Harbour NL
-53.916,48.649,Malady Head - Terra Nova National Park,709.533.2801,NL,
-53.985,48.542,Newman Sound - Terra Nova National Park,709.533.2801,NL,
-55.08,49.115,Notre Dame Provincial Park,709.635.4520,NL,Lewisporte NL
-56.704,51.632,Pinware River Provincial Park,709.635.4520,NL,West St Modeste NL
-55.697,51.523,Pistolet Bay Provincial Park,709.635.4520,NL,Raleigh NL
-57.647,47.607,Sandbanks Provincial Park,709.635.4520,NL,
-55.641,48.926,Sanger Memorial RV Park,709.489.7350,NL,GRAND FALLS WINDSOR NL
-57.76,49.939,Shallow Bay - Gros Morne National Park,709.458.2417,NL,Rocky Harbour NL
-57.173,49.345,Sir Richard Squires Memorial Provincial Park,709.635.4520,NL,Deer Lake NL
-58.132,49.437,Trout River Pond - Gros Morne National Park,709.458.2417,NL,Rocky Harbour NL
-64.774,45.338,Advocate Harbor,902.392.2606,NS,Advocate Harbour
-63.879,45.961,Amherst Shore Provincial Park,902.661.6002,NS,Northport
-60.869,45.649,Battery Provincial Park,902.535.3094,NS,St. Peters
-60.611,46.832,Big Intervale - Cape Breton Highlands National Park,902.224.2306,NS,Cape North
-64.337,45.268,Blomidon Provincial Park,902.582.7319,NS,Canning
-61.511,45.427,Boylston Provincial Park,902.533.3326,NS,Guysborough
-60.364,46.71,Broad Cove - Cape Breton Highlands National Park,902.224.2306,NS,Ingonish
-64.824,45.35,Cape Chignecto Provincial Park,902.392.2085,NS,Diligent River
-62.657,45.722,Caribou Munroes Island Provincial Park,902.485.6134,NS,Pictou
-60.954,46.651,Cheticamp - Cape Breton Highlands National Park,902.224.2306,NS,
-60.925,46.726,Corney Brook - Cape Breton Highlands National Park,902.224.2306,NS,Pleasant Bay
-63.312,44.933,Dollar Lake Provincial Park,902.384.2770,NS,Meaghers Grant
-66.006,43.93,Ellenwood Lake Provincial Park,902.761.2400,NS,South Ohio
-64.021,45.408,Five Islands Provincial Park,902.254.2980,NS,Five Islands
-64.218,44.566,Graves Island Provincial Park,902.275.4425,NS,Chester
-60.4,46.653,Ingonish - Cape Breton Highlands National Park,902.224.2306,NS,Ingonish Beach
-65.249,44.405,Jeremys Bay Campground - Kejimkujik National Park,902.682.2772,NS,Annapolis
-63.602,44.878,Laurie Provincial Park,902.861.1623,NS,Grand Lake
-60.767,46.813,MacIntosh Brook - Cape Breton Highlands National Park,902.224.2306,NS,Pleasant Bay
-60.037,46.026,Mira River Provincial Park,902.563.3373,NS,Albert Bridge
-63.309,44.691,Porters Lake Provincial Park,902.827.2250,NS,West Porters Lake
-65.445,44.583,Raven Haven Beachside City Park,902.532.7320,NS,Annapolis
-64.424,44.232,Rissers Beach Provincial Park,902.688.2034,NS,Port Medway
-61.767,45.237,Salsman Provincial Park,902.328.2999,NS,Bickerton West
-63.961,45.014,Smileys Provincial Park,902.757.3131,NS,Newport
-65.338,43.765,The Islands Provincial Park,902.875.4304,NS,Shelburne
-64.92,43.845,Thomas Raddall Provincial Park,902.683.2664,NS,Port Joli
-62.629,45.624,Trenton City Park,902.752.1019,NS,Trenton
-65.318,44.869,Valleyview Provincial Park,902.665.2559,NS,Hampton
-61.108,45.966,Whycocomagh Provincial Park,902.756.2448,NS,Orangedale
-121.828,61.369,Blackstone Territorial Park,867.695.7515,NT,Fort Simpson
-121.343,61.854,Fort Simpson Territorial Park,867.695.7515,NT,Fort Simpson
-114.417,62.471,Fred Henne Territorial Park,867.920.2472,NT,Yellowknife
-133.733,68.362,Happy Valley Territorial Park,867.777.7353,NT,Inuvik
-115.744,60.864,Hay River Territorial Park,867.875.5566,NT,Hay River
-133.654,68.333,Jak Territorial Park,867.777.7353,NT,Inuvik
-113.98,62.567,Prelude Lake Territorial Park,867.920.3242,NT,
-111.871,60.01,Queen Elizabeth Territorial Park,867.875.5566,NT,Fort Smith
-113.467,62.487,Reid Lake Territorial Park,867.920.3242,NT,
-119.842,61.144,Sambaa Deh Territorial Park,867.695.7515,NT,
-116.249,60.508,Twin Falls Gorge Territorial Park,867.875.5566,NT,Enterprise
-81.835,42.829,A W Campbell Conservation Area,519.847.5357,ON,On N0N 1A0
-92.644,49.753,Aaron Provincial Park,807.938.6534,ON,
-77.756,45.866,Achray - Algonquin Provincial Park,705.633.5572,ON,
-84.626,47.348,Agawa Bay - Lake Superior Provincial Park,705.856.2284,ON,Algoma
-79.82,43.935,Albion Hills Conservation Area,800.838.9921,ON,Caledon
-75.209,44.883,Arlor Haven Campground,613.543.4244,ON,Mariatown
-79.223,45.383,Arrowhead Provincial Park,705. 789.5105,ON,Huntsville
-80.003,44.845,Awenda Provincial Park,705.549.2231,ON,
-80.468,42.648,Backus Conservation Area,877.990.9932,ON,Port Rowan
-78.875,44.634,Balsam Lake Provincial Park,705. 454.3324,ON,Kirkfield
-79.478,44.606,Bass Lake Provincial Park,705. 326.7054,ON,Orillia
-81.708,42.645,Big Bend Conservation Area,519.354.7310,ON,
-93.471,49.905,Blue Lake Provincial Park,807. 227.2601,ON,Kenora
-77.213,44.899,Bon Echo Provincial Park,613.336.2228,ON,Cloyne
-77.58,45.658,Bonnechere Provincial Park,613. 757.2103,ON,Killaloe
-77.735,44.47,Booster Park,613.472.3127,ON,Marmora
-80.311,43.143,Brant Conservation Area,519.752.2040,ON,Brantford
-78.489,46.026,Brent - Algonquin Provincial Park,705.633.5572,ON,Nipissing
-79.762,43.421,Bronte Creek Provincial Park,905.827.6911,ON,Oakville
-81.523,44.379,Brucedale Conservation Area,519.364.1255,ON,Kincardine
-79.642,42.896,Byng Island Conservation Area,905.774.5755,ON,Haldimand
-82.107,42.375,C. M. Wilson, ,ON,Charing Cross
-93.904,49.069,Caliper Lake Provincial Park,807. 484.2181,ON,Pinewood
-78.595,45.564,Canisbay Lake - Algonquin Provincial Park,705.633.5572,ON,
-76.041,44.502,Charleston Lake Provincial Park,613. 659.2065,ON,
-74.529,45.094,Charlottenburgh Park,613.931.0944,ON,Lancaster
-79.516,42.995,Chippawa Creek Conservation Area,905.386.6387,ON,Wellandport
-89.214,48.335,Chippewa Park,807.623.3912,ON,Thunder Bay
-82.075,46.219,Chutes Provincial Park,705.865.2021,ON,Sables-Spanish Rivers
-80.721,43.67,Conestogo lake Conservation Area,519.638.2873,ON,Moorefield
-79.738,43.243,Confederation Park,905.547.6141,ON,Hamilton
-78.404,45.539,Coon Lake - Algonquin Provincial Park,705.633.5572,ON,
-80.357,44.538,Craigleith Provincial Park,705.445.4467,ON,Blue Mountains
-81.52,45.233,Cyprus Lake - Bruce Peninsula National Park,519.596.2263,ON,Tobermory
-78.78,43.87,Darlington Provincial Park,905.436.2036,ON,Courtice
-80.56,42.707,Deer Creek Conservation Area,877.990.9934,ON,Langton
-81.335,44.505,Dennys Dam Conservation Area,519.364.1255,ON,Southampton
