Longitude,Latitude,Name,Phone,State,City
-84.267,37.9,Fort Boonesborough State Park,859.527.3131,KY,Winchester
-83.616,38.388,Fox Valley Rec Area,606.845.0833,KY,Flemingsburg
-87.904,36.557,Gatlin Point - LBL,270.924.2000/270.924.2000,KY,
-84.602,36.975,General Burnside State Park,606.561.4104,KY,Burnside
-85.144,38.667,General Butler State Park,866.462.8853,KY,Carrollton
-82.653,37.685,German Bridge - Dewey Lake,606.789.4521,KY,Prestonsburg
-88.281,37.018,Gilbertsville Ramp - DFWR, ,KY,Benton
-82.342,37.438,Grapevine - Fishtrap Lake,606.835.4564,KY,Pikeville
-83.015,38.212,Grayson Lake State Park,606.474.5107,KY,Olive Hill
-84.727,36.629,Great Meadows,606.376.5323/859.745.3100,KY,Stearns
-85.337,37.272,Green River Lake State Park,270.465.8255,KY,Campbellsville
-82.89,38.487,Greenbo Lake State Park,800.325.0083,KY,Greenup
-84.217,36.94,Grove Rec Area,606.864.4163/859.745.3100,KY,Corbin
-85.145,38.211,Guist Creek Lake County Park,502.647.5359,KY,Shelbyville
-85.131,36.871,Halcombs Landing - DFWR, ,KY,Jamestown
-88.182,36.944,Hillman Ferry - LBL,270.924.2000/270.924.2000,KY,Grand Rivers
-84.267,36.982,Holly Bay Rec Area,606.864.4163/859.745.3100,KY,London
-85.267,37.215,Holmes Bend - Green River Lake,270.465.4463,KY,Columbia
-86.237,37.202,Houchins Ferry  - Mammoth Cave National Park,270.758.2180,KY,Brownsville
-87.975,36.92,Hurricane Creek - Lake Barkley,270.522.8821,KY,Grand Rivers
-82.729,37.697,Jenny Wiley State Park,800.325.0142,KY,Prestonsburg
-87.552,37.874,John J. Audubon State Park,270.826.2247,KY,Henderson
-88.052,36.681,Jones Creek - Lake Access,270.924.2000/270.924.2000,KY,Murray
-85.148,36.88,Kendall Rec Area - Lake Cumberland,270.343.4660,KY,Jamestown
-88.148,36.762,Kenlake State Park,800.325.0143,KY,Hardin
-88.282,37.012,Kentucky Dam Village State Park,800.325.0146,KY,Gilbertsville
-84.514,38.141,Kentucky Horse Park Campground,859.259.4257,KY,Lexington
-84.278,38.721,Kincaid Lake State Park,859.654.3531,KY,Falmouth
-83.633,37.784,Koomer Ridge Rec Area,606.784.6428/859.745.3100,KY,Pine Ridge
-87.915,36.848,Lake Barkley State Park,800.325.1708,KY,Cadiz
-85.062,36.91,Lake Cumberland State Park,800.325.1709,KY,Jamestown
-85.279,38.435,Lake Jericho Recreation Area,502.743.5205,KY,Smithfield
-87.04,37.074,Lake Malone State Park,270.657.2111,KY,Belton
-87.856,37.615,Lake Mauzy - Higgins-Henry WMA, ,KY,Boxville
-85.221,38.231,Lake Shelby Campground,502.633.5069,KY,Shelbyville
-86.459,37.607,Laurel Branch - Rough River Lake,270.257.8839,KY,Mcdaniels
-84.043,37.079,Levi Jackson Wilderness Road State Park,606.878.8000,KY,London
-82.948,37.237,Littcarr - Carr Creek Lake,606.642.3052,KY,Sassafras
-84.617,37.587,Logan-Hubble County Park,859.792.3531,KY,Lancaster
-86.097,37.184,Mammoth Cave - Mammoth Cave National Park,270.758.2424,KY,Mammoth Cave
-83.731,38.642,Maysville River Park Marina,606.564.2520,KY,Maysville
-87.894,36.871,Meschan Bridge Ramp - DFWR, ,KY,Cadiz
-87.847,37.577,Moffitt Rec Area,270.333.4845,KY,Morganfield
-86.234,37.319,Moutardier - Nolin River Lake,270.286.4230,KY,Leitchfield
-85.451,37.805,My Old Kentucky Home State Park,502.348.3502,KY,Bardstown
-86.066,36.902,Narrows Boat Ramp - DFWR, ,KY,Glasgow
-83.681,37.78,Natural Bridge State Park,800.325.1710,KY,Slade
-88.2,36.988,Nickell Branch,270.924.2000/270.924.2000,KY,Eddyville
-86.204,37.295,Nolin River State Park,270.286.4240,KY,Mammoth Cave
-83.38,38.062,North Fork - DFWR, ,KY,Morehead
-86.436,37.631,North Fork - Rough River Lake,270.257.8139,KY,Mcdaniels
-82.859,37.833,Paintsville Lake State Park,606.297.8486,KY,Staffordsville
-83.395,38.048,Paragon,606.784.6428/859.745.3100,KY,Clearfield
-87.668,37.139,Pennyrile Forest State Park,800.325.1711,KY,Dawson Springs
-85.322,37.246,Pikes Ridge - Green River Lake,270.465.6488,KY,Campbellsville
-83.702,36.742,Pine Mountain State Park,606. 337.3066,KY,Pineville
-88.036,36.487,Piney  - LBL, ,KY,
-88.169,36.937,Pisgah Bay - DFWR, ,KY,Eddyville
-82.909,36.963,Portal 31 RV Park,606.848.1530,KY,Lynch
-88.797,37.138,Ramp - West Kentucky WMA, ,KY,Paducah
-88.074,36.713,Redd Hollow - LBL,270.924.2000/270.924.2000,KY,Canton
-84.331,37.385,Renfro Valley Boat Dock, ,KY,Renfro Valley
-84.348,36.962,Rockcastle,606.864.4163/859.745.3100,KY,London
-86.504,37.619,Rough River State Park,800.325.1713,KY,Falls Of Rough
-88.049,36.67,Rushing Creek - LBL,270.924.2000,KY,
-85.169,36.827,Ryans Camp Ramp - DFWR, ,KY,Albany
-84.073,37.385,S - Tree Rec Area,606.864.4163/859.745.3100,KY,Mckee
-85.94,37.999,Salt River Rec Area,502.922.4065,KY,West Point
-84.403,36.771,Sandhill RV Camp,606.376.9333,KY,Whitley City
-88.146,36.897,Smith Bay - LBL,270.924.2000/270.924.2000,KY,Benton
-85.301,37.288,Smith Ridge - Green River Lake,270.789.2743,KY,Campbellsville
-88.126,36.856,Sugar Bay - LBL,270.924.2000/270.924.2000,KY,Benton
-86.128,36.886,Tailwater Below Dam  - Barren River Lake,270.622.7732,KY,Glasgow
-88.023,36.881,Taylor Bay - LBL,270.924.2000/270.924.2000,KY,Cadiz
-85.23,38.034,Taylorsville Lake State Park,502.477.8713,KY,Mt. Eden
-86.053,36.893,The Narrows - Barren River Lake,270.646.3094,KY,Lucas
-83.367,37.271,Trace Branch - Buckhorn Lake,606.672.3670,KY,Confluence
-83.917,37.466,Turkey Foot Rec Area,606.864.4163/859.745.3100,KY,McKee
-83.491,38.096,Twin Knobs Rec Area,606.784.6428/859.745.3100,KY,Clearfield
-88.198,36.965,Twin Lakes - LBL,270.924.2000/270.924.2000,KY,Eddyville
-87.965,37.541,Union County Fair,270.333.4107,KY,Sturgis
-86.791,37.905,Vastwood Co Park,270.927.8778,KY,Hawesville
-84.64,37.016,Waitsboro - Lake Cumberland,606.561.5513,KY,Somerset
-86.074,36.811,Walnut Creek Marina,270.622.5858,KY,Scottsville
-86.131,37.344,Wax - Nolin River Lake,270.242.7578,KY,Munfordville
-88.141,36.612,Wildcat - KY DFWR, ,KY,Murray
-83.43,37.141,Willie Begley Memorial RV Park, ,KY,Hyden
-85.269,37.288,Wilson Creek Access - DFWR, ,KY,Yuma
-84.177,37.186,Wood Creek Lake Ramp - DFWR, ,KY,Bernstadt
-82.684,38.089,Yatesville Lake State Park,606.673.1492,KY,Louisa
-86.508,37.981,Yellowbank Creek - Yellowbank WMA, ,KY,Hardinsburg
-83.484,38.071,Zilpo Rec Area,606.784.6428/859.745.3100,KY,Salt Lick
-92.163,29.978,Abbeville RV Park,337.898.4042,LA,Abbeville
-91.988,30.254,Acadiana Park,337.291.8388,LA,Lafayette
-93.721,30.362,Alligator Parish Park,337.721.3540,LA,Starks
-92.513,31.702,Bankston Camp Complex,318.793.9427/318.471.7160,LA,Williana
-93.619,32.511,Barksdale AFB Military,318.456.2679,LA,Barksdale Afb
-90.155,29.9,Bayou Segnette State Park,504.736.7140,LA,Westwego
-93.306,32.676,Beaver Dam,318.927.2061/318.471.7160,LA,Minden
-93.007,32.905,Bucktail Camp Complex,318.927.2061/318.471.7160,LA,Summerfield
-91.85,32.91,Chemin - A - Haut State Park,318.283.0812,LA,Bastrop
-92.288,30.79,Chicot State Park,337.363.2403,LA,Ville Platte
-92.907,32.084,Cloud Crossing Complex,318.628.4664/318.471.7160,LA,Goldonna
-92.727,31.528,Colfax Rec Area Campground,318.627.2640,LA,Colfax
-93.785,31.768,Converse Bay Rec Area - Toledo Bend Lake,318.256.4112,LA,Zwolle
-92.744,32.905,Corney Lake Complex,318.927.2061/318.471.7160,LA,Bernice
-92.725,31.328,Cotile Rec Area,318.793.8995,LA,Boyce
-93.05,31.519,Coyote Camp Complex,318.472.1840/318.471.7160,LA,Bellwood
-92.486,30.83,Crooked Creek Rec Area,337.599.2661,LA,Ville Platte
-93.026,31.542,Custis Camp Complex,318.472.1840/318.471.7160,LA,Montrose
-91.853,29.734,Cypremort Point State Park,337.867.4510,LA,
-93.677,31.421,Cypress Bend State Rec Area,318.256.4112,LA,Many
-93.677,32.682,Cypress Black Bayou Rec Area,318.965.0007,LA,Benton
-93.193,31.492,Dogwood  Complex,318.472.1840/318.471.7160,LA,Natchitoches
-93.973,32.727,Earl Williamson Park,318.995.7139,LA,Oil City
-93.014,30.999,Enduro Complex,318.793.9427/318.471.7160,LA,Leesville
-92.611,31.233,Evangeline Camp Complex,318.793.9427/318.471.7160,LA,Alexandria
-90.14,30.409,Fairview Riverside State Park,985.845.3318,LA,Madisonville
-91.208,30.387,Farr Park,225.769.7805,LA,Baton Rouge
-90.023,30.345,Fontainebleau State Park,985.624.4443,LA,Mandeville
-93.463,33.002,Frank Anthony RV Park,318.539.5681,LA,Springhill
-93.108,31.009,Fullerton Complex,318.793.9427/318.471.7160,LA,Pitkin
-89.956,29.258,Grand Isle State Park,985.787.2559,LA,Grand Isle
-92.779,31.899,Gum Springs Complex,318.628.4664/318.471.7160,LA,Winn
-93.518,33.005,Highway 157 Primitive,318.949.1804,LA,Springhill
-92.514,31.738,Highway 472 Camp,318.793.9427/318.471.7160,LA,Packton
-93.425,31.369,Hodges Gardens State Park,318.586.4020,LA,Florien
-93.295,30.348,Holbrook Parish Park,337.721.3540,LA,Sulphur
-93.108,31.009,Hunter Camp Complex,318.793.9427/318.471.7160,LA,Leesville
-92.47,31.114,Indian Creek Recreation Area,318.487.5058,LA,Woodworth
-93.346,30.066,Intracoastal Parish Park,337.721.3540,LA,Sulphur
-93.493,32.831,Ivan Lake,318.949.1804,LA,
-92.52,32.25,Jimmie Davis State Park,318.249.2595,LA,Chatham
-92.824,30.227,John Blank Sportsman Park, ,LA,Welsh
-91.293,29.672,Kemper Williams Parish Park,985.395.2298,LA,Morgan City
-92.632,31.258,Kincaid Complex,318.793.9427/318.471.7160,LA,Gardner
-93.093,31.445,Kisatchie Bayou Complex,318.472.1840/318.471.7160,LA,Provencal
-93.376,32.443,Lake Bistineau State Park,318.745.3503,LA,Doyline
-91.2,31.961,Lake Bruin State Park,318.766.3530,LA,St. Joseph
-92.923,32.713,Lake Claiborne State Park,318.927.2976,LA,Homer
-92.491,32.783,Lake DArbonne State Park,318.368.2086,LA,Farmerville
-91.188,29.72,Lake End City Park,985.380.4623,LA,Morgan City
-91.188,29.72,Lake End Park,985.380.4623,LA,Morgan City
-91.188,29.72,Lake End Park, ,LA,Morgan City
-91.608,30.062,Lake Fausse Pointe State Park,337.229.4764,LA,
-90.954,30.194,Lamar Dixon Expo RV Center, ,LA,Gonzales
-92.602,32.59,Lincoln Parish Park,318.251.5156,LA,Ruston
-92.568,31.097,Loran Site Complex,318.793.9427/318.471.7160,LA,Forest Hill
-92.908,30.129,Lorrain Parish Park,337.721.3540,LA,Bell City
-93.132,31.486,Lotus Camp,318.472.1840/318.471.7160,LA,Bellwood
-90.02,29.821,New Orleans Reserve Military,504.678.9230,LA,Belle Chasse
-93.731,31.592,North Toledo Bend State Park,318.645.4715,LA,Zwolle
-93.06,31.516,Oak Camp Complex,318.472.1840/318.471.7160,LA,Natchitoches
-91.395,32.857,Oak Grove City Park, ,LA,Oak Grove
-93.896,31.898,Oak Ridge,318.256.4112,LA,Logansport
-93.896,31.898,Oak Ridge State Rec Area - Toledo Bend Lake,318.256.4112,LA,Logansport
-92.081,30.533,Opelousas City RV Park,337.948.2560,LA,Opelousas
-92.152,29.869,Palmetto Island State Park,337.893.3930,LA,Abbeville
-92.571,31.718,Pearson Camp Complex,318.793.9427/318.471.7160,LA,Alexandria
-93.578,31.244,Pleasure Point State Rec Area - Toledo Bend Lake,318.256.4112,LA,Florien
-91.494,32.483,Poverty Point Reservoir State Park,318.878.7536,LA,Delhi
-92.503,31.296,Rapides Coliseum,318.442.9581,LA,Alexandria
-92.274,30.25,Rayne RV Park Gossen Memorial Park, ,LA,Rayne
-93.144,31.498,Red Bluff Camp Complex,318.472.1840/318.471.7160,LA,Bellwood
-92.602,31.703,Saddle Bayou Camp Complex,318.793.9427/318.471.7160,LA,Alexandria
-93.244,30.301,Sam Houston Jones State Park,337.855.2665,LA,Lake Charles
-93.698,31.57,San Miguel Park State Rec Area,318.645.6748,LA,Zwolle
-93.513,32.7,South Abutment East,318.949.1804,LA,
-93.573,31.211,South Toledo Bend State Park,337.286.9075,LA,Anacoco
-89.901,29.864,St. Bernard State Park,504.682.2101,LA,Braithwaite
-92.445,31.51,Stuart Complex,318.793.9427/318.471.7160,LA,Alexandria
-93.522,33.019,Teague Lake Primitive,318.949.1804,LA,Springhill
-90.628,30.391,Tickfaw State Park,225.294.5020,LA,Springfield
-93.576,31.266,Toledo Bend Military,888.718.9088,LA,Florien
-92.951,32.893,Turkey Trot Complex,318.927.2061/318.471.7160,LA,Summerfield
-93.307,32.671,Turtle Slide,318.927.2061/318.471.7160,LA,Minden
-92.346,31.38,Twin Lakes Military - Camp Beauregard,318.641.3355,LA,Pineville
-92.68,31.244,Valentine Lake North Shore,318.793.9427/318.471.7160,LA,Gardner
-92.687,31.24,Valentine Lake South Shore,318.793.9427/318.471.7160,LA,Gardner
-93.112,30.303,White Oak Park,337.721.3540,LA,Lake Charles
-89.06,30.69,Airey Lake, ,MS,Saucier
-88.71,32.032,Archusa Creek Waterpark,601.776.6956,MS,Quitman
-90.09,31.576,Atwood Water Park,601.587.0045,MS,Monticello
-88.34,34.589,Bay Springs Lake,662.728.1134,MS,New Site
-89.81,34.419,Beach Point - Sardis Lake,662.563.4531,MS,Sardis
-89.13,30.569,Big Biloxi Rec Area,601.928.5291/601.965.1700,MS,Saucier
-89.315,31.667,Big Creek Waterpark,601.763.8555,MS,Soso
-88.533,33.847,Blue Bluff,662.369.2832,MS,Aberdeen
-90.811,32.821,Blue Lake, ,MS,Holly Bluff
-90.279,31.162,Bogue Chitto Water Park,601.684.9568,MS,Mccomb
-89.698,33.921,Bryant - Grenada Lake,662.226.5911,MS,Grenada
-89.402,30.266,Buccaneer State Park,228.467.3822,MS,Waveland
-89.1,32.844,Burnside Lake Water Park, ,MS,Philadelphia
-89.736,34.178,Bynum Creek - Enid Lake,662.563.4571,MS,Enid
-89.34,34.731,Chewalla Lake,601.236.6550/601.965.1700,MS,Holly Springs
-89.823,34.166,Chickasaw Hill - Enid Lake,662.563.4571,MS,Enid
-89.632,33.831,Choctaw - Grenada Lake,662.226.5911,MS,Gore Springs
-89.146,33.275,Choctaw Lake Rec Area,601.285.3264/601.965.1700,MS,Ackerman
-88.704,32.104,Clarkco State Park,601.776.6651,MS,Meridian
-89.702,34.429,Clear Creek - Sardis Lake,662.563.4531,MS,Oxford
-90.985,31.425,Clear Spgs Rec Area,601.384.5876/601.965.1700,MS,Meadville
-89.779,32.588,Coal Bluff Park,601.654.7726,MS,Ludlow
-88.549,34.91,Crossroads Arena,662.287.7779,MS,Corinth
-89.004,30.968,Cypress Creek Landing,601.928.5291/601.965.1700,MS,Wiggins
-88.796,30.397,Davis Bayou - Gulf Islands National Seashore,228.875.2358,MS,Ocean Springs
-88.94,34.047,Davis Lake Rec Area,601.285.3264/601.965.1700,MS,
-88.471,33.601,Dewayne Hayes,662.434.6939,MS,Columbus
-89.896,31.979,DLo Water Park,601.847.4310,MS,DLo
-89.726,31.75,Dry Creek Water Park,601.797.4619,MS,Mt.Olive
-90.113,34.774,Dub Patton - Arkabutla Lake,662.562.6261,MS,Hernando
-88.822,32.229,Dunns Falls Water Park,601.655.8550,MS,Enterprise
-89.813,34.419,Elmers Hill - Sardis Lake,662.563.4531,MS,Sardis
-88.678,34.26,Elvis Presley Lake,662.840.5172,MS,Tupelo
-88.972,30.92,Fairley Bridge Landing,601.928.5291/601.965.1700,MS,Wiggins
-89.135,30.874,Flint Creek Waterpark,601.928.3051,MS,Wiggins
-89.798,34.137,Fords Well Horse Camp- Enid Lake,662.563.4571,MS,Enid
-89.888,34.132,George P Cossar State Park,662.623.7356,MS,Oakland
-88.809,32.521,Gin Creek - Okatibbee Lake,601.626.8068,MS,Meridian
-89.929,32.505,Goshen Springs,601.829.2751,MS,Brandon
-89.485,34.532,Graham Lake - Sardis Lake,662.563.4531,MS,Abbeville
-91.05,32.028,Grand Gulf Military Park,601.437.5911,MS,Port Gibson
-91.052,33.847,Great River Road State Park,662.759.6762,MS,Rosedale
-88.858,30.391,Gulf Marine State Park, ,MS,Biloxi
-89.627,33.902,Gums Crossing - Grenada Lake,662.226.5911,MS,Grenada
-89.759,34.454,Hays Crossing - Sardis Lake,662.563.4531,MS,Sardis
-90.075,34.738,Hernando Point - Arkabutla Lake,662.562.6261,MS,Hernando
-89.92,33.027,Holmes County State Park,662.653.3351,MS,Durant
-89.021,34.236,Howard Stafford Park and Lake,662.489.5792,MS,Pontotoc
-89.729,33.803,Hugh White State Park,662.226.4934,MS,Grenada
-89.575,34.496,Hurricane Landing - Sardis Lake,662.563.4531,MS,Sardis
-88.167,34.931,J. P. Coleman State Park,662.423.6515,MS,Iuka
-89.05,30.995,Janice Rec.Area,601.928.5291/601.965.1700,MS,Brooklyn
-89.262,33.416,Jeff Busby - Natchez Trace Pkwy,800.305.7417,MS,Ackerman
-89.811,34.412,John W Kyle State Park,662.487.1345,MS,Sardis
-88.956,30.408,Keesler AFB Military,228.377.9050,MS,Biloxi
-90.105,34.73,Kellys Crossing - Arkabutla Lake,662.562.6261,MS,Arkabutla
-88.72,32.803,Kemper County Lake,601.743.5505,MS,DeKalb
-89.025,31.712,Lake Boque Homa,601.425.2148,MS,Laurel
-90.957,33.865,Lake Charlie Capps,662.759.6444,MS,Rosedale
-89.034,32.1,Lake Claude Bennett,601.727.3561,MS,Rose Hill
-89.734,31.182,Lake Columbia,601.736.1861,MS,Columbia
-88.672,34.389,Lake Lamar Bruce,662.869.2009,MS,Saltillo
-90.341,31.673,Lake Lincoln State Park,601.643.9044,MS,Wesson
-88.303,33.427,Lake Lowndes State Park,662.328.2110,MS,Columbus
-90.16,31.574,Lake Mary Crawford,601.587.7853,MS,Monticello
-89.649,31.572,Lake Mike Conner,601.765.4024,MS,Collins
-88.565,33.946,Lake Monroe,662.256.9637,MS,Aberdeen
-88.905,31.133,Lake Perry,601.784.6119,MS,Beaumont
-89.592,31.832,Lake Ross Barnett,601.733.2611,MS,Mize
-88.528,32.422,Lake Tom Bailey,601.632.4679,MS,Toomsuba
-89.209,31.208,Lake Walker Military - Camp Shelby,601.558.2397,MS,Hattiesburg
-89.728,32.631,Leake County Water Park,601.654.9359,MS,Lena
-90.15,32.331,Lefleurs Bluff State Park,601.987.3923,MS,Jackson
-89.047,33.154,Legion State Park,662.773.8323,MS,Louisville
-90.936,33.161,Leroy Percy State Park,662.827.5436,MS,Hollandale
-89.488,31.083,Little Black Creek Waterpark,601.794.2957,MS,Purvis
-90.817,32.696,Little Sunflower River, ,MS,Onward
-89.843,34.126,Long Branch - Enid Lake,662.563.4571,MS,Oakland
-89.743,32.622,Low Head Dam,601.654.9359,MS,Ludlow
-89.792,34.401,Lower Lake - Sardis Lake,662.563.4531,MS,Sardis
-89.364,32.205,Marathon Lake,601.469.3811/601.965.1700,MS,Forest
-88.722,31.657,Maynor Creek Waterpark,601.735.4365,MS,Waynesboro
-89.479,30.392,McLeod Water Park,228.467.1894,MS,Kiln
-90.324,32.514,Mississippi Petrified Forest,601.879.8189,MS,Flora
-88.874,33.359,Mississippi State Univ. - John W Starr Memorial Rv park,662.325.4720,MS,Mississippi State
-89.118,31.055,Moodys Landing,601.928.5291/601.965.1700,MS,Brooklyn
-88.511,33.8,Morgans Landing,662.369.7805,MS,Aberdeen
-91.202,31.602,Natchez State Park,601.442.2658,MS,Natchez
-89.104,32.815,Neshoba County Coliseum,601.656.3775,MS,Philadelphia
-89.011,32.71,Neshoba County Lake,601.656.7376,MS,Philadelphia
-90.76,32.869,North  Rec   Composite,601.873.6256/601.965.1700,MS,Rolling Fork
-89.78,33.844,North Abutment - Grenada Lake,662.226.5911,MS,Grenada
-89.605,33.831,North Graysport - Grenada Lake,662.226.5911,MS,Grenada
-89.804,34.409,Oak Grove, ,MS,Sardis
-88.779,32.5,Okatibbee Lake Waterpark,601.737.2370,MS,Meridian
-89.682,31.846,Okatoma Water Park,601.849.5209,MS,Magee
-88.933,33.506,Oktibbeha County Lake,662.323.3350,MS,Starkville
-89.764,33.8,Old Fort - Grenada Lake,662.226.5911,MS,Grenada
-90.115,34.771,Outlet Channel  - Arkabutla Lake,662.562.6261,MS,Enid
-89.732,34.421,Pats Bluff - Sardis Lake,662.563.4531,MS,Batesville
-89.23,31.135,Paul B Johnson State Park,601.582.7721,MS,Hattiesburg
-90.497,31.192,Percy Quin State Park,601.684.3938,MS,Mccomb
-89.903,34.136,Persimmon Hill - Enid Lake,662.563.4571,MS,Enid
-88.328,34.569,Piney Grove,662.728.1134,MS,New Site
-90.099,34.779,Pleasant Hill - Arkabutla Lake,662.562.6261,MS,Hernando
-89.854,34.162,Plum Point - Enid Lake,662.563.4571,MS,Enid
-89.839,34.137,Point Pleasant - Enid Lake,662.563.4571,MS,Enid
-89.348,34.438,Puskus Lake,601.236.6550/601.965.1700,MS,Oxford
-90.809,32.089,Rocky Springs - Natchez Trace Pkwy,662.680.4025,MS,Port Gibson
-89.666,32.319,Roosevelt State Park,601.732.6316,MS,Morton
-88.626,30.373,Shepard State Park,228.497.2244,MS,Gautier
-89.104,30.382,Shields RV Military - Gulfport NCB,228.871.5435,MS,Gulfport
-89.562,32.367,Shockaloe Base Camp I,601.469.3811/601.965.1700,MS,Forest
-89.79,31.913,Simpson County Lake,601.849.4886,MS,Mendenhall
-89.689,33.878,Skuna/Turkey Creek - Grenada Lake,662.226.5911,MS,Coffeeville
-89.792,34.401,Sleepy Bend, ,MS,Batesville
-90.793,32.713,South Recreation Composite,601.873.6256/601.965.1700,MS,Rolling Fork
-89.659,34.506,Teckville - Sardis Lake,662.563.4531,MS,Como
-90.04,32.386,Timberlake - Ross Barnett Reservoir,601.992.9100,MS,Brandon
-88.952,34.796,Tippah County Lake,662.837.9850,MS,Ripley
-88.193,34.614,Tishomingo State Park,662.438.6914,MS,Tishomingo
-88.62,34.229,Tombigbee State Park,662.842.7669,MS,Tupelo
-88.497,33.608,Town Creek,662.494.4885,MS,West Point
-88.887,34.26,Trace State Park,662.489.2958,MS,Belden
-89.153,32.402,Turkey Creek Water Park,601.635.3314,MS,Decatur
-88.703,31.339,Turkey Fork Rec.Area,601.428.0594/601.965.1700,MS,Richton
-88.813,32.495,Twiltley Branch - Okatibbee Lake,601.626.8068,MS,Collinsville
-89.787,30.572,Walkiah Bluff Water Park,601.403.2300,MS,Picayune
-89.462,34.665,Wall Doxey State Park,662.252.4231,MS,Holly Springs
-89.896,34.167,Wallace Creek - Enid Lake,662.563.4571,MS,Enid
-91.126,33.349,Warfield Point Park,662.335.7275,MS,Greenville
-89.762,34.143,Water Valley Landing - Enid Lake,662.563.4571,MS,Enid
-88.422,33.948,Weaver Creek,662.257.1005,MS,Amory
-88.572,34.662,West Side City Park, ,MS,Booneville
-89.282,33.562,Whites Creek Lake County Campground,662.258.2291,MS,Eupora
-88.416,34.29,Whitten Park/Fulton,662.862.7070,MS,Fulton
-89.581,34.55,Wyatt Crossing - Sardis Lake,662.563.4531,MS,Waterford
-80.072,35.439,Arrowhead,910.576.6391/828.257.4200,NC,Uwharrie
-80.076,35.448,Badin Lake,910.576.6391/828.257.4200,NC,New London
-83.175,35.566,Balsam Mountain - Great Smoky Mountains,423.436.1200,NC,Waynesville
-81.245,36.12,Bandits Roost - W. Kerr Scott Reservoir,336.921.3190,NC,Wilkesboro
-83.949,35.42,Bear Creek Hunt Camp,828.479.6431/828.257.4200,NC,Robbinsville
-83.11,35.753,Big Creek - Great Smoky Mountains,865.436.1200,NC,Asheville
-82.221,35.753,Black Mountain,/828.257.4200,NC,Black Mountain
-83.23,35.012,Blue Valley Camp,/828.257.4200,NC,Highlands
-81.616,36.007,Boone Fork,828.652.2144/828.257.4200,NC,Lenoir
-78.365,36.459,Bullocksville State Rec Area - Kerr Lake,252.438.7791,NC,Manson
-77.799,34.981,Cabin Lake County Park,910.298.3648,NC,Pink Hill
-83.752,35.433,Cable Cove,828.479.6431/828.257.4200,NC,Fontana Villag
-80.686,34.844,Cane Creek Park,704.843.5909,NC,Waxhaw
-75.544,35.239,Cape Point - Cape Hatteras National Seashore,252.473.2111,NC,Buxton
-77.904,34.045,Carolina Beach State Park,910.458.8206,NC,Carolina Beach
-82.205,35.804,Carolina Hemlocks,/828.257.4200,NC,Burnsville
-83.087,35.632,Cataloochee - Great Smoky Mountains,423.436.1200,NC,Asheville
-77.082,34.692,Cedar Point,252.638.5628/828.257.4200,NC,Cape Carteret
-79.353,34.903,Chalk Banks - Lumber River State Park,910.628.4564,NC,Wagram
-83.872,35.369,Cheoah Point,828.479.6431/828.257.4200,NC,Robbinsville
-76.91,34.9,Cherry Point MCCS Military,252.466.2197,NC,Havelock
-83.797,35.007,Clay Co Park,828.389.3532,NC,Hayesville
-77.899,35.234,Cliffs of the Neuse State Park,919.778.6234,NC,Seven Springs
-77.437,35.367,Contentnea Creekside City Park,252.524.5168,NC,Grifton
-78.316,36.527,County Line State Rec Area - Kerr Lake,252.438.7791,NC,Manson
-82.146,35.815,Crabtree Meadows - Blue Ridge Parkway,828.298.0398,NC,Burnsville
-78.993,35.743,Crosswinds State Rec Area - Jordan Lake,919.362.0586,NC,Apex
-82.197,35.69,Curtis Creek,828.652.2144/828.257.4200,NC,Old Fort
-80.354,35.632,Dan Nicholas Park,704.636.0154,NC,Salisbury
-82.729,35.283,Davidson River,828.877.3265/828.257.4200,NC,Pisgah Forest
-83.436,35.461,Deep Creek - Great Smoky Mountains,865.436.1200,NC,Bryson City
-80.086,35.403,Deep Water Trailt Horse Camp,910.576.6391/828.257.4200,NC,Troy
-81.184,36.422,Doughton Park  - Blue Ridge Parkway,828.298.0398,NC,Laurel Springs
-79.958,35.44,East Morris Mountain, ,NC,Troy
-76.18,36.27,Elizabeth City Lodging Military,252.335.6482,NC,Elizabeth City
-83.868,35.087,Fires Creek Hunt Camp,828.837.5152/828.257.4200,NC,Hayesville
-76.977,35,Fisher Landing,252.638.5628/828.257.4200,NC,New Bern
-83.821,35.433,Fontana Village Resort,800.849.2258,NC,Robbinsville
-77.914,33.981,Fort Fisher Air Force Military,910.458.6549,NC,Wilmington
-81.27,36.13,Fort Hamby Park - W. Kerr Scott Reservoir,336.973.0104,NC,Wilkesboro
-75.598,35.237,Frisco - Cape Hatteras National Seashore,252.473.2111,NC,Frisco
-83.8,35.011,Gibson Cove - Chatuge Reservoir,828.389.3532,NC,Hayesville
-76.897,35.479,Goose Creek State Park,252.923.2191,NC,Washington
-79.736,35.949,Hagan-Stone Park,336.674.0472,NC,Pleasant Garde
-77.139,34.672,Hammocks Beach State Park,910.326.4881,NC,Swansboro
-84.081,35.107,Hanging Dog,828.837.5152/828.257.4200,NC,Murphy
-80.268,36.394,Hanging Rock State Park,336.593.8480,NC,Walnut Cove
-78.345,36.534,Henderson Point State Rec Area - Kerr Lake,252.438.7791,NC,Henderson
-78.371,36.511,Hibernia State Rec Area - Kerr Lake,252.438.7791,NC,Henderson
-78.657,36.013,Holly Point - Falls Lake,919.676.1027,NC,Wake Forest
